x	y
1.9200009999999998	-4.3204612264602975
1.9300009999999999	-4.435746438930414
1.9400009999999999	-4.550569153307955
1.9500009999999999	-4.6649184465148625
1.9600009999999999	-4.778783442679081
1.970001	-4.892153314113439
1.980001	-5.005017282290769
1.990001	-5.11736461881473
2.000001	-5.229184646386824
2.0100010000000004	-5.3404667397684715
2.020001	-5.451200326739248
2.0300010000000004	-5.56137488905006
2.040001	-5.670979963372588
2.050001	-5.78000514224276
2.060001	-5.888440075000888
2.070001	-5.996274468725712
2.080001	-6.103498089163997
2.090001	-6.210100761655278
2.1000010000000002	-6.31607237205095
2.110001	-6.42140286762855
2.1200010000000002	-6.526082258000162
2.130001	-6.630100616016205
2.1400010000000003	-6.73344807866284
2.150001	-6.836114847954264
2.1600010000000003	-6.938091191819443
2.170001	-7.03936744498251
