1.e-6	-0.04680783940066576
0.010001	-0.04664060798414935
0.020001	-0.046275340266233
0.030001	-0.0457865406574241
0.040001	-0.04521136979667756
0.050001000000000004	-0.04457392511986387
0.060001	-0.0438913145223441
0.07000100000000001	-0.043176276097002704
0.080001	-0.04243857044257325
0.090001	-0.0416858158117804
0.100001	-0.0409240306652912
0.110001	-0.04015800660254775
0.120001	-0.03939157562647364
0.130001	-0.038627807884245816
0.14000100000000001	-0.03786916166054708
0.150001	-0.037117599432331956
0.160001	-0.03637467911492656
0.170001	-0.03564162674842849
0.180001	-0.034919395028200226
0.190001	-0.03420871086086312
0.200001	-0.03351011429366339
0.210001	-0.03282399058207802
0.220001	-0.03215059674375432
0.230001	-0.031490083642996804
0.240001	-0.030842514424654684
0.250001	-0.030207879946489574
0.260001	-0.02958611172951056
0.270001	-0.02897709284553402
0.280001	-0.028380667082927705
0.29000099999999995	-0.027796646669661265
0.30000099999999996	-0.027224818783545848
0.31000099999999997	-0.026664951039994424
0.320001	-0.026116796115648763
0.330001	-0.025580095640165116
0.340001	-0.025054583467115327
0.350001	-0.024539988417371254
0.36000099999999996	-0.024036036573793117
0.37000099999999997	-0.023542453193932018
0.380001	-0.0230589642973496
0.390001	-0.022585297975686227
0.400001	-0.022121185466476373
0.410001	-0.021666362025696866
0.42000099999999996	-0.021220567628948007
0.43000099999999997	-0.020783547526845022
0.440001	-0.020355052676528356
0.450001	-0.019934840068073136
0.460001	-0.019522672961905404
0.470001	-0.019118321051049797
0.48000099999999996	-0.01872156056007615
0.49000099999999996	-0.01833217429092807
0.500001	-0.017949951624389178
0.510001	-0.017574688484676797
0.520001	-0.017206187273615444
0.530001	-0.016844256779896476
0.5400010000000001	-0.016488712068156025
0.5500010000000001	-0.01613937435190736
0.5600010000000001	-0.015796070853783175
0.5700010000000001	-0.015458634656024199
0.580001	-0.015126904543726562
0.590001	-0.014800724842961825
0.600001	-0.01447994525557461
0.610001	-0.01416442069216771
0.620001	-0.013854011104547643
0.630001	-0.013548581318691256
0.640001	-0.013248000869113149
0.650001	-0.012952143835357598
0.6600010000000001	-0.012660888681205395
0.6700010000000001	-0.012374118097070898
0.6800010000000001	-0.012091718845965542
0.6900010000000001	-0.011813581613319744
0.7000010000000001	-0.011539600860885745
0.710001	-0.011269674684879707
0.720001	-0.011003704678470514
0.730001	-0.010741595798680607
0.740001	-0.010483256237727029
0.750001	-0.01022859729879506
0.760001	-0.009977533276219926
0.770001	-0.009729981340021123
0.780001	-0.009485861424724061
0.7900010000000001	-0.009245096122384076
0.8000010000000001	-0.00900761057971877
0.8100010000000001	-0.008773332399248934
0.8200010000000001	-0.008542191544333295
0.8300010000000001	-0.008314120247988098
0.840001	-0.008089052925370073
0.850001	-0.007866926089805135
0.860001	-0.007647678272241498
0.870001	-0.007431249944006256
0.880001	-0.007217583442745237
0.890001	-0.0070066229014271245
0.900001	-0.00679831418029393
0.9100010000000001	-0.006592604801642936
0.9200010000000001	-0.006389443887326704
0.9300010000000001	-0.0061887820988612025
0.9400010000000001	-0.005990571580035691
0.9500010000000001	-0.0057947659019193815
0.960001	-0.005601320010165791
0.970001	-0.005410190174516575
0.980001	-0.00522133394041202
0.990001	-0.005034710082618021
1.000001	-0.004850278560781907
1.010001	-0.004668000476833618
1.020001	-0.004487838034152384
1.030001	-0.004309754498420764
1.040001	-0.004133714160092201
1.050001	-0.003959682298400552
1.060001	-0.003787625146844264
1.070001	-0.003617509860079061
1.080001	-0.0034493044821581
1.090001	-0.0032829779160591433
1.100001	-0.0031184998944424436
1.110001	-0.002955840951585143
1.120001	-0.002794972396440361
1.130001	-0.002635866286770793
1.140001	-0.002478495404310382
1.150001	-0.002322833230907547
1.1600009999999998	-0.0021688539256080313
1.1700009999999998	-0.002016532302634495
1.1800009999999999	-0.0018658438102247322
1.1900009999999999	-0.0017167645102904386
1.2000009999999999	-0.0015692710588609074
1.2100009999999999	-0.0014233406872774957
1.220001	-0.001278951184106799
1.230001	-0.0011360808777414095
1.240001	-0.0009947086196587084
1.250001	-0.0008548137683097918
1.260001	-0.0007163761736111826
1.270001	-0.0005793761620138995
1.280001	-0.0004437945221250056
1.290001	-0.0003096124908583497
1.300001	-0.00017681174009196007
1.310001	-0.00004537436381093905
1.320001	0.00008471713428450334
1.330001	0.00021347985272504298
1.340001	0.00034093050379067414
1.350001	0.0004670854246190452
1.360001	0.0005919605879204645
1.370001	0.0007155716123155764
1.380001	0.0008379337723110765
1.390001	0.0009590620079282323
1.400001	0.0010789709339982315
1.4100009999999998	0.001197674849137917
1.4200009999999998	0.001315187744418775
1.4300009999999999	0.0014315233117410805
1.4400009999999999	0.0015466949519254692
1.4500009999999999	0.0016607157825322758
1.4600009999999999	0.001773598645419651
1.470001	0.0018853561140502728
1.480001	0.0019960005005564972
1.490001	0.0021055438625729164
1.500001	0.002213998009845609
1.510001	0.00232137451062642
1.520001	0.0024276846978605452
1.530001	0.002532939675175458
1.540001	0.002637150322678665
1.550001	0.0027403273025713337
1.560001	0.002842481064584995
1.570001	0.002943621851247124
1.580001	0.003043759702982752
1.590001	0.0031429044630569185
1.600001	0.0032410657823647208
1.610001	0.003338253124073386
1.620001	0.003434475768122822
1.630001	0.0035297428155885487
1.640001	0.003624063192913246
1.650001	0.003717445656010573
1.660001	0.003809898794246696
1.6700009999999998	0.003901431034303253
1.6800009999999999	0.003992050643926217
1.6900009999999999	0.0040817657355646155
1.7000009999999999	0.004170584269902306
1.7100009999999999	0.004258514059286977
1.720001	0.004345562771059736
1.730001	0.004431737930787833
1.740001	0.004517046925404888
1.750001	0.004601497006261493
1.760001	0.004685095292087903
1.770001	0.004767848771874538
1.780001	0.004849764307670347
1.790001	0.004930848637303446
1.800001	0.00501110837702639
1.810001	0.005090550024087202
1.820001	0.005169179959230674
1.830001	0.0052470044491299845
1.840001	0.005324029648751969
1.850001	0.00540026160365798
1.860001	0.0054757062522415864
1.870001	0.0055503694279066115
